customer_tweet_id,customer_id,created_at_customer,reply_tweet_id,agent_id,created_at_reply,response_time_seconds
58038,129176,2017-11-01 15:49:32+00:00,58037,ATT,2017-11-01 19:50:06+00:00,14434.0
51400,129177,2017-11-01 15:20:21+00:00,58039,ATT,2017-11-01 19:47:06+00:00,16005.0
58042,129178,2017-12-01 00:16:04+00:00,58040,AdobeCare,2017-12-01 06:00:37+00:00,20673.0
58041,129178,2017-12-01 20:54:55+00:00,58043,AdobeCare,2017-12-02 00:01:35+00:00,11200.0
58041,129178,2017-12-01 20:54:55+00:00,58044,AdobeCare,2017-12-01 21:03:01+00:00,486.0
58046,129178,2017-12-02 03:04:58+00:00,58047,AdobeCare,2017-12-02 03:13:47+00:00,529.0
58050,129178,2017-11-30 23:37:29+00:00,58049,AdobeCare,2017-12-01 00:05:32+00:00,1683.0
58052,129178,2017-11-30 22:46:32+00:00,58051,AdobeCare,2017-11-30 23:21:06+00:00,2074.0
58056,129179,2017-12-01 06:30:36+00:00,58054,AirbnbHelp,2017-12-01 06:36:15+00:00,339.0
58059,129180,2017-12-01 06:02:33+00:00,58057,AirbnbHelp,2017-12-01 06:08:16+00:00,343.0
58062,129180,2017-12-01 05:52:15+00:00,58061,AirbnbHelp,2017-12-01 06:01:20+00:00,545.0
58064,129180,2017-11-30 16:51:52+00:00,58063,AirbnbHelp,2017-11-30 17:02:00+00:00,608.0
58066,129180,2017-11-30 15:40:00+00:00,58065,AirbnbHelp,2017-11-30 16:02:48+00:00,1368.0
58069,129182,2017-11-01 20:20:39+00:00,58067,AmazonHelp,2017-11-01 20:29:31+00:00,532.0
58068,129182,2017-11-01 20:30:35+00:00,58070,AmazonHelp,2017-11-01 20:34:40+00:00,245.0
58073,129183,2017-11-01 20:25:23+00:00,58071,AmazonHelp,2017-11-01 20:29:30+00:00,247.0
58072,129183,2017-11-01 20:30:37+00:00,58074,AmazonHelp,2017-11-01 20:34:00+00:00,203.0
58077,129183,2017-11-01 20:06:05+00:00,58076,AmazonHelp,2017-11-01 20:23:00+00:00,1015.0
58079,129185,2017-11-01 20:25:08+00:00,58078,AmazonHelp,2017-11-01 20:29:30+00:00,262.0
58082,118081,2017-11-01 20:24:38+00:00,58080,AmazonHelp,2017-11-01 20:29:30+00:00,292.0
58081,118081,2017-11-01 20:32:53+00:00,58083,AmazonHelp,2017-11-01 20:37:00+00:00,247.0
58087,129186,2017-11-01 19:58:05+00:00,58085,AmazonHelp,2017-11-01 20:29:29+00:00,1884.0
58091,129187,2017-11-01 20:15:51+00:00,58088,AmazonHelp,2017-11-01 20:27:29+00:00,698.0
58090,129187,2017-11-01 21:06:41+00:00,58093,AmazonHelp,2017-11-01 22:08:29+00:00,3708.0
58097,129190,2017-11-01 20:23:29+00:00,58096,AmazonHelp,2017-11-01 20:27:29+00:00,240.0
58099,129191,2017-11-01 20:22:35+00:00,58098,AmazonHelp,2017-11-01 20:26:29+00:00,234.0
58103,129192,2017-11-01 20:19:04+00:00,58101,AmazonHelp,2017-11-01 20:24:40+00:00,336.0
58102,129192,2017-11-01 20:41:27+00:00,58104,AmazonHelp,2017-11-01 20:45:00+00:00,213.0
58106,129192,2017-11-01 20:10:31+00:00,58105,AmazonHelp,2017-11-01 20:17:45+00:00,434.0
58109,129193,2017-11-01 20:10:59+00:00,58107,AmazonHelp,2017-11-01 20:24:27+00:00,808.0
58108,129193,2017-11-01 20:26:58+00:00,58110,AmazonHelp,2017-11-01 20:30:07+00:00,189.0
58115,129194,2017-11-01 20:10:32+00:00,58112,AmazonHelp,2017-11-01 20:23:37+00:00,785.0
58117,129194,2017-10-30 00:27:22+00:00,58116,AmazonHelp,2017-10-30 02:28:00+00:00,7238.0
58119,129194,2017-10-29 23:25:10+00:00,58118,AmazonHelp,2017-10-29 23:36:27+00:00,677.0
58121,129194,2017-10-29 23:01:54+00:00,58120,AmazonHelp,2017-10-29 23:20:31+00:00,1117.0
58124,129194,2017-10-29 22:51:40+00:00,58122,AmazonHelp,2017-10-29 22:59:00+00:00,440.0
58128,129194,2017-10-29 22:35:34+00:00,58126,AmazonHelp,2017-10-29 22:50:32+00:00,898.0
58131,129195,2017-11-01 20:13:20+00:00,58129,AmazonHelp,2017-11-01 20:23:31+00:00,611.0
58130,129195,2017-11-01 20:24:10+00:00,58132,AmazonHelp,2017-11-01 20:34:40+00:00,630.0
58135,129196,2017-11-01 20:15:54+00:00,58134,AmazonHelp,2017-11-01 20:23:00+00:00,426.0
58137,129196,2017-11-01 20:09:18+00:00,58136,AmazonHelp,2017-11-01 20:15:00+00:00,342.0
58139,129197,2017-11-01 19:53:57+00:00,58138,AmazonHelp,2017-11-01 20:19:00+00:00,1503.0
58139,129197,2017-11-01 19:53:57+00:00,58140,AmazonHelp,2017-11-01 20:18:30+00:00,1473.0
58143,129198,2017-11-01 20:06:31+00:00,58141,AmazonHelp,2017-11-01 20:18:30+00:00,719.0
58145,129199,2017-11-01 20:10:38+00:00,58144,AmazonHelp,2017-11-01 20:17:37+00:00,419.0
58148,129200,2017-11-01 20:12:55+00:00,58147,AmazonHelp,2017-11-01 20:17:05+00:00,250.0
58148,129200,2017-11-01 20:12:55+00:00,58149,AmazonHelp,2017-11-01 20:17:00+00:00,245.0
58153,129201,2017-11-01 20:01:09+00:00,58151,AmazonHelp,2017-11-01 20:15:09+00:00,840.0
58153,129201,2017-11-01 20:01:09+00:00,58155,AmazonHelp,2017-11-01 20:15:00+00:00,831.0
58152,129201,2017-11-02 01:17:07+00:00,58154,AmazonHelp,2017-11-02 01:21:01+00:00,234.0
58158,129202,2017-11-01 20:11:21+00:00,58157,AmazonHelp,2017-11-01 20:15:01+00:00,220.0
58159,129201,2017-11-02 01:08:40+00:00,58160,AmazonHelp,2017-11-02 01:15:30+00:00,410.0
58162,129203,2017-11-01 19:40:07+00:00,58161,AppleSupport,2017-11-01 20:29:31+00:00,2964.0
58164,129204,2017-11-01 19:47:50+00:00,58163,AppleSupport,2017-11-01 20:28:00+00:00,2410.0
58166,129205,2017-11-01 19:43:44+00:00,58165,AppleSupport,2017-11-01 20:27:02+00:00,2598.0
58168,129206,2017-11-01 19:40:25+00:00,58167,AppleSupport,2017-11-01 20:24:00+00:00,2615.0
58170,129207,2017-11-01 19:47:30+00:00,58169,AppleSupport,2017-11-01 20:23:31+00:00,2161.0
58172,129208,2017-11-01 20:16:04+00:00,58171,AppleSupport,2017-11-01 20:23:30+00:00,446.0
58174,129208,2017-11-01 19:32:35+00:00,58173,AppleSupport,2017-11-01 20:15:33+00:00,2578.0
58177,129209,2017-11-01 19:48:31+00:00,58175,AppleSupport,2017-11-01 20:23:30+00:00,2099.0
58176,129209,2017-11-01 20:24:55+00:00,58178,AppleSupport,2017-11-01 21:12:39+00:00,2864.0
58180,129210,2017-11-01 19:45:28+00:00,58179,AppleSupport,2017-11-01 20:20:27+00:00,2099.0
58182,129211,2017-11-01 19:45:13+00:00,58181,AppleSupport,2017-11-01 20:18:54+00:00,2021.0
58185,129212,2017-11-01 19:31:51+00:00,58183,AppleSupport,2017-11-01 20:18:24+00:00,2793.0
58184,129212,2017-11-01 20:32:12+00:00,58186,AppleSupport,2017-11-01 21:27:31+00:00,3319.0
58189,129213,2017-11-01 19:36:47+00:00,58187,AppleSupport,2017-11-01 20:18:00+00:00,2473.0
58188,129213,2017-11-01 20:22:54+00:00,58190,AppleSupport,2017-11-01 21:07:06+00:00,2652.0
58191,129213,2017-11-01 21:15:25+00:00,58192,AppleSupport,2017-11-01 21:53:00+00:00,2255.0
58195,129214,2017-11-01 19:39:06+00:00,58194,AppleSupport,2017-11-01 20:17:32+00:00,2306.0
58197,129215,2017-11-01 19:37:59+00:00,58196,AppleSupport,2017-11-01 20:14:31+00:00,2192.0
58199,129216,2017-11-23 01:42:23+00:00,58198,AmazonHelp,2017-11-23 01:46:00+00:00,217.0
58201,129216,2017-11-23 01:24:26+00:00,58200,AmazonHelp,2017-11-23 01:36:00+00:00,694.0
58203,129216,2017-11-22 17:30:45+00:00,58202,AmazonHelp,2017-11-22 17:47:36+00:00,1011.0
58205,129217,2017-11-23 01:33:12+00:00,58204,AmazonHelp,2017-11-23 01:37:30+00:00,258.0
58208,129218,2017-11-01 20:09:11+00:00,58206,Uber_Support,2017-11-01 20:28:23+00:00,1152.0
58207,129218,2017-11-01 20:54:11+00:00,58209,Uber_Support,2017-11-01 21:44:57+00:00,3046.0
58212,129219,2017-11-01 20:23:01+00:00,58211,Uber_Support,2017-11-01 20:23:45+00:00,44.0
58214,129220,2017-11-01 20:11:21+00:00,58213,Uber_Support,2017-11-01 20:22:45+00:00,684.0
58217,129221,2017-11-01 20:14:42+00:00,58215,Uber_Support,2017-11-01 20:19:15+00:00,273.0
58216,129221,2017-11-01 20:45:29+00:00,58218,Uber_Support,2017-11-01 21:14:59+00:00,1770.0
58220,129222,2017-11-01 20:05:06+00:00,58219,Uber_Support,2017-11-01 20:18:57+00:00,831.0
58223,129223,2017-11-01 19:13:57+00:00,58222,Tesco,2017-11-01 20:29:06+00:00,4509.0
58223,129223,2017-11-01 19:13:57+00:00,58224,Tesco,2017-11-01 20:29:06+00:00,4509.0
58225,129223,2017-11-02 09:48:32+00:00,58226,Tesco,2017-11-02 11:05:14+00:00,4602.0
58225,129223,2017-11-02 09:48:32+00:00,58227,Tesco,2017-11-02 11:05:18+00:00,4606.0
58225,129223,2017-11-02 09:48:32+00:00,58228,Tesco,2017-11-02 11:05:15+00:00,4603.0
58230,129224,2017-11-01 20:19:07+00:00,58229,Tesco,2017-11-01 20:28:23+00:00,556.0
58233,129225,2017-11-01 19:15:05+00:00,58232,Tesco,2017-11-01 20:24:01+00:00,4136.0
58233,129225,2017-11-01 19:15:05+00:00,58234,Tesco,2017-11-01 20:23:58+00:00,4133.0
58233,129225,2017-11-01 19:15:05+00:00,58235,Tesco,2017-11-01 20:23:56+00:00,4131.0
58233,129225,2017-11-01 19:15:05+00:00,58236,Tesco,2017-11-01 20:23:54+00:00,4129.0
58233,129225,2017-11-01 19:15:05+00:00,58237,Tesco,2017-11-01 20:23:50+00:00,4125.0
58241,129227,2017-11-01 18:03:44+00:00,58238,Tesco,2017-11-01 20:22:01+00:00,8297.0
58239,129227,2017-11-01 20:26:18+00:00,58242,Tesco,2017-11-01 23:22:32+00:00,10574.0
58240,129227,2017-11-01 23:25:18+00:00,58243,Tesco,2017-11-02 04:58:43+00:00,20005.0
58244,129227,2017-11-02 08:08:39+00:00,58245,Tesco,2017-11-02 10:03:44+00:00,6905.0
58246,129227,2017-11-02 10:51:14+00:00,58247,Tesco,2017-11-02 11:31:04+00:00,2390.0
58250,129228,2017-11-01 20:00:37+00:00,58248,Tesco,2017-11-01 20:21:51+00:00,1274.0
58249,129228,2017-11-01 20:46:08+00:00,58251,Tesco,2017-11-01 23:24:15+00:00,9487.0
58253,129229,2017-11-01 18:56:22+00:00,58252,Tesco,2017-11-01 20:16:51+00:00,4829.0
58253,129229,2017-11-01 18:56:22+00:00,58254,Tesco,2017-11-01 20:16:49+00:00,4827.0
58253,129229,2017-11-01 18:56:22+00:00,58255,Tesco,2017-11-01 20:16:43+00:00,4821.0
58260,129231,2017-11-01 18:56:33+00:00,58259,Tesco,2017-11-01 20:16:45+00:00,4812.0
58265,129232,2017-11-01 20:09:22+00:00,58263,Tesco,2017-11-01 20:14:59+00:00,337.0
58264,129232,2017-11-01 20:22:37+00:00,58266,Tesco,2017-11-01 21:49:53+00:00,5236.0
58269,129233,2017-11-23 01:35:17+00:00,58267,AppleSupport,2017-11-23 01:44:25+00:00,548.0
58272,129233,2017-11-23 01:21:04+00:00,58271,AppleSupport,2017-11-23 01:32:01+00:00,657.0
58274,129234,2017-11-23 01:34:30+00:00,58273,AppleSupport,2017-11-23 01:43:29+00:00,539.0
58276,129235,2017-11-23 01:20:35+00:00,58275,AppleSupport,2017-11-23 01:28:56+00:00,501.0
58278,129236,2017-11-01 20:26:33+00:00,58277,SpotifyCares,2017-11-01 20:28:44+00:00,131.0
58280,129236,2017-11-01 20:22:43+00:00,58279,SpotifyCares,2017-11-01 20:26:01+00:00,198.0
58284,129237,2017-11-01 20:19:04+00:00,58282,SpotifyCares,2017-11-01 20:28:00+00:00,536.0
58283,129237,2017-11-01 20:32:00+00:00,58285,SpotifyCares,2017-11-01 20:36:44+00:00,284.0
58286,129237,2017-11-01 20:38:27+00:00,58287,SpotifyCares,2017-11-01 20:41:11+00:00,164.0
58288,129237,2017-11-01 20:55:59+00:00,58289,SpotifyCares,2017-11-01 21:04:08+00:00,489.0
58291,129238,2017-11-01 20:07:03+00:00,58290,SpotifyCares,2017-11-01 20:19:01+00:00,718.0
58294,129239,2017-11-01 19:49:28+00:00,58292,SpotifyCares,2017-11-01 20:18:37+00:00,1749.0
58293,129239,2017-11-01 20:22:07+00:00,58295,SpotifyCares,2017-11-01 21:00:49+00:00,2322.0
58296,129239,2017-11-01 21:30:54+00:00,58297,SpotifyCares,2017-11-01 21:46:51+00:00,957.0
58300,129240,2017-11-01 19:46:45+00:00,58298,SpotifyCares,2017-11-01 20:16:05+00:00,1760.0
58299,129241,2017-11-13 03:04:14+00:00,58301,SpotifyCares,2017-11-13 04:21:56+00:00,4662.0
58303,129067,2017-11-02 02:01:36+00:00,58304,Delta,2017-11-02 02:39:57+00:00,2301.0
58306,129242,2017-11-01 20:23:20+00:00,58305,TMobileHelp,2017-11-01 20:24:07+00:00,47.0
58308,129242,2017-11-01 20:20:10+00:00,58307,TMobileHelp,2017-11-01 20:22:28+00:00,138.0
58310,129243,2017-11-01 16:37:55+00:00,58309,British_Airways,2017-11-01 20:15:07+00:00,13032.0
58314,129244,2017-11-01 20:17:58+00:00,58312,comcastcares,2017-11-01 20:28:48+00:00,650.0
58313,129244,2017-11-01 20:31:03+00:00,58315,comcastcares,2017-11-01 20:31:45+00:00,42.0
58319,129245,2017-11-01 20:24:14+00:00,58318,comcastcares,2017-11-01 20:26:40+00:00,146.0
58322,129245,2017-11-01 20:07:01+00:00,58321,comcastcares,2017-11-01 20:20:05+00:00,784.0
58324,129246,2017-11-01 20:08:04+00:00,58323,comcastcares,2017-11-01 20:18:49+00:00,645.0
58326,129247,2017-11-01 20:08:17+00:00,58325,ChipotleTweets,2017-11-01 20:28:26+00:00,1209.0
58328,129248,2017-11-01 20:09:20+00:00,58327,ChipotleTweets,2017-11-01 20:27:57+00:00,1117.0
58330,129249,2017-11-01 20:03:39+00:00,58329,ChipotleTweets,2017-11-01 20:26:34+00:00,1375.0
58333,129250,2017-11-01 20:02:26+00:00,58331,ChipotleTweets,2017-11-01 20:25:30+00:00,1384.0
58337,118570,2017-11-01 20:01:27+00:00,58336,ChipotleTweets,2017-11-01 20:24:29+00:00,1382.0
58341,129251,2017-11-01 19:40:40+00:00,58339,AmericanAir,2017-11-01 20:18:28+00:00,2268.0
58340,129251,2017-11-01 20:43:10+00:00,58342,AmericanAir,2017-11-01 21:10:45+00:00,1655.0
58343,129251,2017-11-01 21:19:25+00:00,58344,AmericanAir,2017-11-01 21:49:34+00:00,1809.0
58346,129252,2017-11-01 19:33:14+00:00,58345,AmericanAir,2017-11-01 20:15:35+00:00,2541.0
58349,129253,2017-11-01 20:12:17+00:00,58347,SouthwestAir,2017-11-01 20:19:20+00:00,423.0
58351,129254,2017-11-01 20:08:45+00:00,58350,SouthwestAir,2017-11-01 20:18:16+00:00,571.0
58353,129088,2017-11-01 20:15:58+00:00,58352,Ask_Spectrum,2017-11-01 20:23:02+00:00,424.0
57742,129088,2017-11-01 19:53:12+00:00,57743,Ask_Spectrum,2017-11-01 19:59:31+00:00,379.0
58356,129255,2017-11-01 20:14:46+00:00,58354,Ask_Spectrum,2017-11-01 20:16:23+00:00,97.0
58355,129255,2017-11-01 20:31:23+00:00,58357,Ask_Spectrum,2017-11-01 20:32:32+00:00,69.0
58360,129256,2017-11-01 20:10:07+00:00,58358,sainsburys,2017-11-01 20:29:04+00:00,1137.0
58359,129256,2017-11-01 20:31:02+00:00,58361,sainsburys,2017-11-02 15:59:08+00:00,70086.0
58367,116586,2017-10-31 23:00:41+00:00,58362,sainsburys,2017-11-01 20:22:11+00:00,76890.0
58363,116586,2017-11-01 20:24:31+00:00,58368,sainsburys,2017-11-02 15:58:39+00:00,70448.0
58371,116586,2017-10-31 22:55:57+00:00,58369,sainsburys,2017-10-31 22:58:06+00:00,129.0
58373,129257,2017-11-01 20:06:30+00:00,58372,sainsburys,2017-11-01 20:19:20+00:00,770.0
58375,129258,2017-11-01 20:28:01+00:00,58374,sprintcare,2017-11-01 20:29:36+00:00,95.0
17571,129259,2017-11-01 20:21:25+00:00,58376,sprintcare,2017-11-01 20:28:55+00:00,450.0
58379,129093,2017-11-01 20:23:06+00:00,58378,sprintcare,2017-11-01 20:27:26+00:00,260.0
58382,129260,2017-11-01 20:19:08+00:00,58380,sprintcare,2017-11-01 20:26:38+00:00,450.0
58381,129260,2017-11-01 20:35:11+00:00,58383,sprintcare,2017-11-01 20:39:11+00:00,240.0
58385,129260,2017-11-01 20:42:59+00:00,58386,sprintcare,2017-11-01 20:54:18+00:00,679.0
58385,129260,2017-11-01 20:42:59+00:00,58387,sprintcare,2017-11-01 20:53:36+00:00,637.0
58388,129260,2017-11-01 21:07:43+00:00,58389,sprintcare,2017-11-01 21:43:18+00:00,2135.0
58390,129260,2017-11-02 16:09:37+00:00,58391,sprintcare,2017-11-02 16:45:07+00:00,2130.0
58396,129261,2017-11-01 20:21:16+00:00,58395,sprintcare,2017-11-01 20:23:25+00:00,129.0
58398,129262,2017-11-01 20:17:34+00:00,58397,sprintcare,2017-11-01 20:22:16+00:00,282.0
58400,129263,2017-11-01 20:13:11+00:00,58399,sprintcare,2017-11-01 20:19:27+00:00,376.0
58403,129264,2017-11-01 20:17:23+00:00,58401,sprintcare,2017-11-01 20:19:09+00:00,106.0
58402,129264,2017-11-01 20:47:15+00:00,58404,sprintcare,2017-11-01 21:13:29+00:00,1574.0
58405,129264,2017-11-01 21:22:01+00:00,58406,sprintcare,2017-11-01 21:34:44+00:00,763.0
58407,129264,2017-11-01 21:56:48+00:00,58408,sprintcare,2017-11-01 22:01:37+00:00,289.0
58410,129265,2017-11-01 20:15:12+00:00,58409,sprintcare,2017-11-01 20:16:40+00:00,88.0
58412,129266,2017-11-01 20:14:00+00:00,58411,GWRHelp,2017-11-01 20:29:43+00:00,943.0
58415,129267,2017-11-01 20:13:34+00:00,58413,GWRHelp,2017-11-01 20:29:08+00:00,934.0
58414,129267,2017-11-01 20:31:24+00:00,58416,GWRHelp,2017-11-01 20:40:24+00:00,540.0
58418,129268,2017-11-01 19:54:43+00:00,58417,GWRHelp,2017-11-01 20:24:46+00:00,1803.0
58420,129269,2017-11-01 20:06:52+00:00,58419,GWRHelp,2017-11-01 20:27:22+00:00,1230.0
58423,129270,2017-11-01 20:06:12+00:00,58422,GWRHelp,2017-11-01 20:26:46+00:00,1234.0
58425,129270,2017-11-01 18:46:47+00:00,58424,GWRHelp,2017-11-01 19:04:59+00:00,1092.0
58427,129270,2017-11-01 18:35:13+00:00,58426,GWRHelp,2017-11-01 18:41:38+00:00,385.0
58430,129271,2017-11-01 20:24:36+00:00,58428,VirginTrains,2017-11-01 20:29:19+00:00,283.0
58432,129271,2017-11-01 20:18:27+00:00,58431,VirginTrains,2017-11-01 20:22:44+00:00,257.0
58435,129272,2017-11-01 20:26:11+00:00,58434,VirginTrains,2017-11-01 20:27:37+00:00,86.0
58437,129273,2017-11-01 20:22:50+00:00,58436,VirginTrains,2017-11-01 20:25:47+00:00,177.0
11300,129274,2017-10-31 01:43:01+00:00,58438,hulu_support,2017-11-01 20:29:08+00:00,153967.0
58440,129275,2017-10-31 02:21:25+00:00,58439,hulu_support,2017-11-01 20:28:24+00:00,151619.0
58445,129276,2017-10-31 01:40:41+00:00,58444,hulu_support,2017-11-01 20:26:57+00:00,153976.0
58447,129276,2017-10-27 22:33:42+00:00,58446,hulu_support,2017-10-29 16:39:59+00:00,151577.0
58450,129277,2017-10-31 01:39:20+00:00,58449,hulu_support,2017-11-01 20:25:19+00:00,153959.0
58453,129278,2017-10-31 01:34:42+00:00,58451,hulu_support,2017-11-01 20:22:12+00:00,154050.0
58455,129279,2017-10-31 01:48:54+00:00,58454,hulu_support,2017-11-01 20:21:19+00:00,153145.0
58457,129280,2017-10-31 01:59:30+00:00,58456,hulu_support,2017-11-01 20:17:54+00:00,152304.0
58459,129281,2017-11-01 19:12:17+00:00,58458,ChaseSupport,2017-11-01 20:21:30+00:00,4153.0
58461,129282,2017-11-01 20:06:01+00:00,58460,HPSupport,2017-11-01 20:13:55+00:00,474.0
58465,129283,2017-11-01 20:01:51+00:00,58464,HPSupport,2017-11-01 20:13:30+00:00,699.0
58468,129284,2017-11-01 20:05:43+00:00,58467,HPSupport,2017-11-01 20:12:51+00:00,428.0
58471,129285,2017-11-01 19:20:17+00:00,58470,HPSupport,2017-11-01 20:06:43+00:00,2786.0
58476,129286,2017-11-01 19:41:43+00:00,58475,HPSupport,2017-11-01 20:06:11+00:00,1468.0
58478,129287,2017-11-01 20:00:32+00:00,58477,HPSupport,2017-11-01 20:03:39+00:00,187.0
58478,129287,2017-11-01 20:00:32+00:00,58479,HPSupport,2017-11-01 20:03:11+00:00,159.0
58482,128622,2017-11-01 19:20:22+00:00,58480,AskeBay,2017-11-01 20:26:07+00:00,3945.0
58484,129289,2017-11-01 19:54:16+00:00,58485,AskeBay,2017-11-01 20:25:24+00:00,1868.0
58487,129290,2017-11-01 19:57:15+00:00,58486,AskeBay,2017-11-01 20:24:10+00:00,1615.0
58490,129290,2017-10-31 15:07:59+00:00,58489,AskeBay,2017-10-31 16:48:45+00:00,6046.0
58492,129291,2017-11-01 19:52:52+00:00,58491,AskeBay,2017-11-01 20:21:53+00:00,1741.0
58495,129292,2017-11-01 19:42:41+00:00,58493,AskeBay,2017-11-01 20:19:19+00:00,2198.0
58494,129292,2017-11-01 20:41:25+00:00,58496,AskeBay,2017-11-01 20:50:18+00:00,533.0
58499,129293,2017-11-01 19:10:17+00:00,58498,AskeBay,2017-11-01 20:08:56+00:00,3519.0
58502,129293,2017-10-30 18:46:32+00:00,58500,AskeBay,2017-10-30 20:04:54+00:00,4702.0
58504,129294,2017-11-01 19:03:29+00:00,58503,O2,2017-11-01 20:25:08+00:00,4899.0
43009,129295,2017-11-01 20:06:58+00:00,58505,O2,2017-11-01 20:16:05+00:00,547.0
58508,129296,2017-11-01 20:23:44+00:00,58507,AskPayPal,2017-11-01 20:26:01+00:00,137.0
58510,129296,2017-11-01 14:32:13+00:00,58509,AskPayPal,2017-11-01 20:23:04+00:00,21051.0
58512,129297,2017-11-01 14:19:59+00:00,58511,AskPayPal,2017-11-01 20:16:06+00:00,21367.0
58514,129298,2017-11-01 13:30:43+00:00,58513,DropboxSupport,2017-11-01 20:06:23+00:00,23740.0
58516,129299,2017-11-01 18:29:56+00:00,58515,AskPlayStation,2017-11-01 20:29:28+00:00,7172.0
58518,129300,2017-11-01 18:26:04+00:00,58517,AskPlayStation,2017-11-01 20:26:39+00:00,7235.0
58520,129301,2017-11-01 20:13:41+00:00,58519,AskPlayStation,2017-11-01 20:25:28+00:00,707.0
58523,129302,2017-11-01 18:25:43+00:00,58521,AskPlayStation,2017-11-01 20:17:36+00:00,6713.0
58522,129302,2017-11-02 04:19:59+00:00,58524,AskPlayStation,2017-11-02 04:25:02+00:00,303.0
58526,129303,2017-12-01 15:14:24+00:00,58525,ArgosHelpers,2017-12-01 15:23:45+00:00,561.0
58528,129304,2017-11-01 20:17:58+00:00,58527,VerizonSupport,2017-11-01 20:20:28+00:00,150.0
58530,129305,2017-11-01 20:16:23+00:00,58529,SW_Help,2017-11-01 20:19:08+00:00,165.0
58534,129306,2017-11-01 20:23:55+00:00,58532,AzureSupport,2017-11-01 20:28:29+00:00,274.0
58533,129306,2017-11-01 20:34:33+00:00,58535,AzureSupport,2017-11-01 20:36:39+00:00,126.0
58536,129306,2017-11-01 20:37:40+00:00,58537,AzureSupport,2017-11-01 20:45:52+00:00,492.0
58539,129306,2017-11-01 20:09:58+00:00,58538,AzureSupport,2017-11-01 20:14:16+00:00,258.0
58542,129307,2017-11-01 20:13:22+00:00,58540,UPSHelp,2017-11-01 20:21:33+00:00,491.0
58545,129308,2017-11-01 20:07:42+00:00,58543,ArgosHelpers,2017-11-01 20:30:02+00:00,1340.0
58544,129308,2017-11-01 20:39:53+00:00,58546,ArgosHelpers,2017-11-01 21:10:40+00:00,1847.0
58551,129309,2017-11-01 20:12:17+00:00,58549,ArgosHelpers,2017-11-01 20:27:33+00:00,916.0
58554,129310,2017-11-01 19:59:56+00:00,58552,AskAmex,2017-11-01 20:20:55+00:00,1259.0
58553,129310,2017-11-01 20:28:41+00:00,58555,AskAmex,2017-11-01 20:31:28+00:00,167.0
58556,129310,2017-11-01 21:01:44+00:00,58557,AskAmex,2017-11-01 21:08:57+00:00,433.0
58560,129311,2017-11-01 20:11:53+00:00,58558,AskAmex,2017-11-01 20:18:31+00:00,398.0
58559,129311,2017-11-01 20:29:24+00:00,58561,AskAmex,2017-11-01 20:31:42+00:00,138.0
58564,129313,2017-11-01 19:55:44+00:00,58563,AsurionCares,2017-11-01 20:16:00+00:00,1216.0
58566,129314,2017-11-22 23:58:31+00:00,58565,HPSupport,2017-11-23 00:54:02+00:00,3331.0
58568,129315,2017-11-01 19:41:55+00:00,58567,AsurionCares,2017-11-01 19:47:31+00:00,336.0
58573,129316,2017-11-01 19:16:17+00:00,58571,AsurionCares,2017-11-01 19:43:00+00:00,1603.0
58575,129317,2017-11-01 19:14:23+00:00,58574,AsurionCares,2017-11-01 19:42:00+00:00,1657.0
58577,129318,2017-11-23 00:53:46+00:00,58576,AskPapaJohns,2017-11-23 00:58:00+00:00,254.0
58580,129319,2017-11-23 00:43:05+00:00,58578,AskPapaJohns,2017-11-23 00:47:29+00:00,264.0
58579,129319,2017-11-23 01:08:19+00:00,58581,AskPapaJohns,2017-11-23 01:46:53+00:00,2314.0
58583,129319,2017-11-23 00:36:49+00:00,58582,AskPapaJohns,2017-11-23 00:39:23+00:00,154.0
58585,129320,2017-11-01 19:28:07+00:00,58584,XboxSupport,2017-11-01 20:18:34+00:00,3027.0
58585,129320,2017-11-01 19:28:07+00:00,58586,XboxSupport,2017-11-01 20:18:33+00:00,3026.0
58589,129321,2017-10-30 05:24:46+00:00,58588,ArbysCares,2017-11-01 20:29:02+00:00,227056.0
58591,129322,2017-10-30 15:33:20+00:00,58590,ArbysCares,2017-11-01 20:28:57+00:00,190537.0
58594,129324,2017-10-30 04:20:20+00:00,58593,ArbysCares,2017-11-01 20:28:23+00:00,230883.0
58598,129325,2017-10-30 16:23:49+00:00,58595,ArbysCares,2017-11-01 20:26:02+00:00,187333.0
58600,129326,2017-10-30 14:59:45+00:00,58599,ArbysCares,2017-11-01 20:25:35+00:00,192350.0
58602,129327,2017-10-30 16:27:40+00:00,58601,ArbysCares,2017-11-01 20:24:04+00:00,186984.0
58606,129328,2017-11-01 18:12:37+00:00,58604,ArbysCares,2017-11-01 20:15:14+00:00,7357.0
58605,129328,2017-11-14 01:46:59+00:00,58607,ArbysCares,2017-11-14 02:07:39+00:00,1240.0
58609,129329,2017-11-01 19:27:46+00:00,58608,ArbysCares,2017-11-01 20:12:15+00:00,2669.0
58611,129330,2017-11-01 18:13:44+00:00,58610,ArbysCares,2017-11-01 20:09:35+00:00,6951.0
58613,129331,2017-11-01 20:01:08+00:00,58612,ArbysCares,2017-11-01 20:08:26+00:00,438.0
58615,129332,2017-11-01 18:37:00+00:00,58614,ArbysCares,2017-11-01 20:08:03+00:00,5463.0
58617,129333,2017-10-28 01:21:28+00:00,58616,ArbysCares,2017-11-01 20:05:44+00:00,413056.0
